,NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_SABATISTA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_MACA,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,CO_UF_ENTIDADE_CERTIFICACAO,SG_UF_ENTIDADE_CERTIFICACAO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
1771,a81a2458728867df77772244b3f1dcba2fbc26e0,2016,2304400,Fortaleza,23,CE,21,M,0,3,1,2304400,Fortaleza,23,CE,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2304400,Fortaleza,23,CE,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,F,E,B,D,5,D,A,C,D,A,B,B,A,A,A,A,A,A,B,B,A,E,A,B,B,B,D,B,5,0,4,5,5,5,5,2,5,1,5,5,,A,A,A,A,A,A,B,A,A
1772,fb27f0ffda38bd9681ca4954534216fc39699a32,2016,3303302,Niterói,33,RJ,18,M,0,1,1,3303302,Niterói,33,RJ,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3303302,Niterói,33,RJ,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,685.2,634.6,625.4,758.2,BBDCEACABBADBACCDBBEECECDBCDADDCDEBBBDAEADACD,BEEAEBBDEBDDACAECABEADCACDEDDADCACAECBBBAABED,DEAEA99999DABBBCBEAABEABCEADCDCADACDBEECDBCEAAEEBA,CCAACCEABDDDCAACCCAECCDBCECBBCADAADBCBBDADCEE,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,160,160,160,160,160,800,G,E,E,D,4,N,A,B,C,B,A,B,B,B,A,B,A,B,D,B,B,E,B,C,B,A,,,,,,,,3,5,0,0,0,4,5,,C,A,A,A,A,D,A,A,A
1773,6f4a6c66def8107750f574cf27d6369e51d583e4,2016,2307809,Marco,23,CE,17,F,0,3,1,2307809,Marco,23,CE,2,0,2,1,0,23007648,2307809,Marco,23,CE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2307809,Marco,23,CE,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,C,C,B,B,5,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,,,,,,,,5,4,0,5,5,0,5,,A,A,A,A,B,A,A,B,A
1774,934f807de2ddc30fbb9544c2574865911ebdfea5,2016,2312601,São Luís do Curu,23,CE,18,F,0,3,1,2312403,São Gonçalo do Amarante,23,CE,2,0,2,1,0,23046449,2312601,São Luís do Curu,23,CE,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA ESTADUAL - CE,23,CE,2312403,São Gonçalo do Amarante,23,CE,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,B,C,A,B,5,B,A,B,A,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,A,,,,,,,,4,4,4,4,4,4,4,,A,A,A,A,B,A,A,A,A
1775,20f52731778a61d7bed5690a1b5fd80298ec7046,2016,3554102,Taubaté,35,SP,34,F,0,2,1,3554102,Taubaté,35,SP,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3554102,Taubaté,35,SP,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,C,B,C,C,6,G,A,C,D,A,A,B,B,B,A,A,A,B,D,B,A,D,B,A,B,B,K,D,5,5,5,5,5,5,5,4,5,5,5,5,,A,A,A,A,A,A,A,A,A
1776,8c498ad6e5e18416a465a0c92142b3311c9ceb47,2016,1302603,Manaus,13,AM,19,F,0,1,1,1303403,Parintins,13,AM,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1302603,Manaus,13,AM,2,2,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,E,E,C,B,6,A,A,B,C,A,A,B,A,B,A,A,A,A,B,B,A,C,A,B,A,C,F,B,5,0,3,4,3,5,5,2,1,4,3,1,5,A,A,A,A,A,A,A,A,A
1777,a6dd1e3043575c8d2a02bfe0058a34dcc71bc699,2016,5221403,Trindade,52,GO,21,M,0,1,2,,,,,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5221403,Trindade,52,GO,1,1,1,1,b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,909237ab0d84688e10c0470e2997348aff585273,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,559,547.6,501.9,468,EAEABDCBCEBACCDEAECEBACEEEBEDCCDAECDDBDDDBDDD,DCCABEBEDCBBCDADECDBDACEBBAADDBDCAEBCBEECEBAE,99999DACABDEDAECEECDBEEDCCDACEEDCAABEAACCDEBEDCAAD,CAECEBEABACBBCABDAEDCCEADAEBBBEEDDDDCEBCAEEAA,1,EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA,DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,160,120,120,140,60,600,B,E,B,B,3,C,A,B,C,A,B,B,B,B,A,A,A,A,B,B,A,C,A,A,A,C,C,E,3,1,5,5,3,5,5,5,5,5,1,5,0,A,A,A,A,A,A,A,A,A
1778,9b995817cee961e9f67ab8d55aef87cb32237fdc,2016,3303500,Nova Iguaçu,33,RJ,43,M,1,1,1,3300456,Belford Roxo,33,RJ,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO,33,RJ,3303500,Nova Iguaçu,33,RJ,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,416.4,553.9,555.7,346.8,ACDADCDCCEDBABDBCAEEBADDA*AACCCDDDECBDBEEDDDB,EC*EEADDDCDCBCBCBCAAADCACBECDEECECEBAABEBBCCB,DEDDA99999CBDBCDDACABBCDDEEEEEBAEDCDAEEEDECBBCCEEA,EBCACEEAAADDEBDECCEBCCBCCDCDDBCDCBEBCECEEEAEC,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,140,120,120,100,40,520,H,H,F,C,2,C,A,B,C,A,A,B,A,A,A,B,A,A,B,A,B,D,A,B,A,B,E,D,1,0,4,5,0,4,5,5,5,5,2,5,,B,A,A,D,D,A,A,A,D
1779,36f2a215ffbd491d59111436a638774a92cced37,2016,2304400,Fortaleza,23,CE,17,M,0,3,1,2304400,Fortaleza,23,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2304400,Fortaleza,23,CE,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,767a32545304ed293242d528f54d4edb1369f910,394.5,543.4,568.1,404.4,CCDEDBADDEBDABCEBAEDAACBCAECBDEABCADBBDECCDBA,ECBBDECADCBCDDDCEABEDABAEDECDAEAADABADBABDDEA,99999DBEADCAABEDBCADAEBCDEEBEEACABEEEBDDBCEADBCECA,DDBBDCEBCEBBAECDCECADACBDACEBDBADDCBDCEEACDDE,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD,CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD,1,120,120,80,120,120,560,D,D,F,B,3,B,A,B,B,A,A,B,A,B,A,B,A,A,B,B,A,D,A,B,B,B,C,A,5,5,5,5,5,5,5,5,5,5,5,5,,B,A,A,B,C,A,A,A,A
1780,c519c60611edb3740f45f5b96c221c7c8c094f04,2016,2925303,Porto Seguro,29,BA,18,F,0,2,2,,,,,2,0,2,1,0,29326001,2925303,Porto Seguro,29,BA,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2925303,Porto Seguro,29,BA,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,E,E,B,B,4,E,A,C,D,B,A,B,B,A,A,B,A,B,C,B,B,E,A,B,B,A,,,,,,,,5,5,0,5,5,5,5,,A,A,A,B,B,A,A,A,A
1781,2322c4f7748f5904fd406fee42c62e0d4c82266a,2016,2304400,Fortaleza,23,CE,18,F,0,2,1,2300309,Acopiara,23,CE,3,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO CEARÁ,23,CE,2304400,Fortaleza,23,CE,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,1,,,,,,,,,,,,C,E,C,B,3,B,A,B,B,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,A,,,,,,,,5,4,1,5,4,3,5,,A,A,A,A,C,A,A,A,A
1782,cc3a7ed175e7d3d30fca74446a5659d94a7fa1cc,2016,1600303,Macapá,16,AP,19,F,0,1,1,1600055,Serra do Navio,16,AP,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1600303,Macapá,16,AP,1,1,1,1,66b1dad288e13be0992bae01e81f71eca1c6e8a6,942ab3dc020af4cf53740b6b07e9dd7060b24164,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,438.4,488.7,410,337.3,BEBDCACBEADCECEACDCBAEABABDECEADCCBEADC.ADCBB,BBEEDADCEDCEDABBACCACBACDDCECCDEABDCDABDDBBCD,99999BEBEECADBADEDCECBCCACBEDDDACDEEAEADDBDBEDAEEA,DCDEAABCEDCBACEBADBABCCEDADCDEAADBECBDABEEBCB,1,EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA,EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,80,80,80,80,0,320,E,E,D,A,4,C,B,B,D,A,A,B,A,B,B,A,A,A,B,A,A,C,A,A,A,A,,,,,,,,5,5,4,0,0,0,1,,A,A,B,A,A,A,A,B,A
1783,60f6a2f28b3975af12fdf11db75714cc7410b23a,2016,3550308,São Paulo,35,SP,19,M,0,1,1,3550308,São Paulo,35,SP,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3552809,Taboão da Serra,35,SP,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,577f8968d95046f5eb5cc158608e12fa9ba34c85,565.3,688.6,655.9,442,BDDBEBDADDAADDCDDADEDDDEEDBCCEDCCDEDDBCBDECBE,ECEDCADDCBBDDBEEADBABEECEBEAADEDDAECDDACABDBA,DECEA99999DAAEBABBAADDABDABDCEAADCDACDECEBCBCAEBAB,ABACEDBEDEDDBDBDDBBBDDDDBCDCDDACCCDDACDCDDCDD,0,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB,CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE,1,120,120,120,120,140,620,E,E,C,D,8,H,A,B,D,B,A,B,B,B,A,B,A,A,D,A,B,E,B,C,B,A,,,,,,,,3,5,3,5,2,5,2,,C,A,A,A,A,A,A,A,A
1784,24c8adf171c226b0523a8bbbd8241bc950fc7531,2016,2903904,Bom Jesus da Lapa,29,BA,22,M,,2,1,2903904,Bom Jesus da Lapa,29,BA,2,0,2,1,0,29042860,2903904,Bom Jesus da Lapa,29,BA,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2903904,Bom Jesus da Lapa,29,BA,0,0,0,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,2d22ac1d42e6187f09ee6c578df187a760123ccf,,,,,,,,,0,,,,,,,,,,,,A,B,A,A,4,B,A,B,D,A,A,B,B,B,A,A,A,A,B,B,A,B,A,A,A,A,,,,,,,,5,2,0,5,5,5,5,,A,A,B,C,B,A,C,C,D
1785,787923a4e2e71576638dd66b8d72647176600721,2016,3550308,São Paulo,35,SP,23,F,0,2,1,3548807,São Caetano do Sul,35,SP,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA ESTADUAL - SP,35,SP,3548807,São Caetano do Sul,35,SP,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,01af53cd161a420fff1767129c10de560cc264dd,97caab1e1533dba217deb7ef41490f52e459ab01,508.9,518.4,485.5,410.3,BCDBCDEDADCCBCCCEECDCDDDCBBCCEDADBCDBBECDECAA,CCEBCADBDAEDEDBBAEAECEBABBBCABECAEABDACADBDEC,99999EECCAEBECDAAACCBECEEEADEEBACCCEEDBCBCCDBEBBEA,DBCCACDCBCBDEBCBDDCCACEBCCDDEABCBDDBCACBCBBEB,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB,DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC,1,120,120,100,120,100,560,D,D,B,B,4,D,A,B,C,B,A,B,A,B,A,B,A,B,B,B,B,D,A,B,B,C,D,B,2,5,5,5,5,5,3,2,2,1,0,5,5,A,A,B,C,D,A,A,C,C
1786,f3e2861a8d231c2e8f34e85cab7f719e59cb7c38,2016,3304557,Rio de Janeiro,33,RJ,25,M,0,3,1,3304557,Rio de Janeiro,33,RJ,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA ESTADUAL - RJ,33,RJ,3304557,Rio de Janeiro,33,RJ,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,406.3,541.8,480.7,466.9,DBCCEDCDCABACCDCBACBBDDCDEDEAEBADEEDBDCEEDEDD,AEABACBDDE*EDCDCDAADAABBBDBBDAEACCABABBBDDACE,99999CDAEBBEBECEAEDCCCEBDDDEECCCAEBCAEAEDBEDEBAAAD,CCDDDDABBAECDBBACDAABBAABCACAAECBBDDACBCCAEBA,1,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,80,60,100,100,460,E,B,B,B,4,D,A,B,B,A,A,B,A,B,A,B,A,A,C,A,B,E,B,B,B,B,G,E,2,0,4,4,3,4,5,3,5,0,0,5,,A,B,B,D,D,A,B,B,D
1787,a1c157beabb691d3a11382fb5a2874769b34c117,2016,2510709,Passagem,25,PB,15,F,0,2,1,2510808,Patos,25,PB,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2510808,Patos,25,PB,1,1,1,1,c8328ebc6f3238e06076c481bc1b82b8301e7a3f,f48d390ab6a2428e659c37fb8a9d00afde621889,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,489,465.5,419.6,525.9,DEDDCABDBEBACBAEDABCAEDBCBDEAEBAEDDCEBCAEACAD,DCEAAECBDEAABCAEEDBDABCDABCADEECCAEBEDBABDBCB,EBADC99999EEDCABEEDBBDABCDECDBEDABADEDBEDCDABDA...,DEECAEDADBCEECBBAABEDCDCABCDAEECACBDBDACEABED,0,DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA,EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,100,120,120,80,0,420,B,F,C,D,3,C,A,B,C,B,B,B,A,A,A,B,A,A,B,A,A,B,A,A,B,A,,,,,,,,5,5,5,5,5,3,5,,A,A,A,A,C,A,A,A,A
1788,54ba1b68e85babe776e85b177b6faf38dda81362,2016,3106200,Belo Horizonte,31,MG,21,F,0,2,1,3106200,Belo Horizonte,31,MG,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3106200,Belo Horizonte,31,MG,1,1,1,1,16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,01abbb7f1a90505385f44eec9905f82ca2a42cfd,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,622.1,608.6,623.7,497.6,BCADBBCDDEAACACCABCECDDAAAAEBEBCCBDEBCAADEDEE,EDBAADDCCCBBDADEADAACDACEBACAEECEAEDBCACAADBA,99999CCBBEDBEEECCDCEBCCCABDDEBAAEAACDDCDABDBCCCCAE,CCEACAEADCEACCCCBEDDACBBECADEAEACEDEACADDEADA,1,BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE,BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA,EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE,CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA,1,120,120,120,140,100,600,C,C,F,C,3,C,A,B,D,A,A,B,B,A,A,A,A,A,D,A,B,C,B,A,B,B,A,E,5,0,5,5,5,5,5,2,5,2,2,5,,A,A,A,A,A,A,A,C,A
